sentence_id,file,sentence,cited_keys,survey_arxiv_id,survey_title,cited_keys_split,n_cited_keys,n_resolved,resolved_titles,resolved_authors,resolved_years,resolved_abstracts,resolved_context,resolution_source
s1696,4_annotation_level.tex,"Alternatively, images, where disagreements occur, can be discarded, as is done in some works \cite{4,128}.","4,128",2304.05482,Computational Pathology: A Survey Review and The Way Forward,4128,2,2,Classification of breast cancer histology images using convolutional neural networks.A hybrid convolutional and recurrent deep neural network for breast cancer pathological image classification.,,,,"Teresa Ara{\'u}jo, Guilherme Aresta, Eduardo Castro, Jos{\'e} Rouco, Paulo Aguiar, Catarina Eloy, Ant{\'o}nio Pol{\'o}nia, and Aur{\'e}lio Campilho. Classification of breast cancer histology images using convolutional neural networks. {\em PloS one}, 12(6):e0177544, 2017.Rui Yan, Fei Ren, Zihao Wang, Lihua Wang, Yubo Ren, Yudong Liu, Xiaosong Rao, Chunhou Zheng, and Fa Zhang. A hybrid convolutional and recurrent deep neural network for breast cancer pathological image classification. In {\em IEEE International Conference on Bioinformatics and Biomedicine (BIBM)}, pages 957--962. IEEE, 2018.",bblbbl
s1698,3_p1_slide_creation.tex,"Recent studies have shown promise in having deep neural networks accomplish the stain normalization in contrast to the previous classical approaches \cite{21,50,154,347}, commonly applying generative models such as generative adversarial networks (GANs) to stain normalization.","21,50,154,347",2304.05482,Computational Pathology: A Survey Review and The Way Forward,2150154347,4,4,Comparison of different augmentation techniques for improved generalization performance for gleason grading.Staingan: Stain style transfer for digital histological images.Histopathology stain-color normalization using deep generative models.Structure preserving stain normalization of histopathology images using self supervised semantic guidance.,,,,"Ida Arvidsson, Niels Christian Overgaard, Kalle {\AA}str{\""o}m, and Anders Heyden. Comparison of different augmentation techniques for improved generalization performance for gleason grading. In {\em IEEE International Symposium on Biomedical Imaging}, pages 923--927. IEEE, 2019.M Tarek Shaban, Christoph Baur, Nassir Navab, and Shadi Albarqouni. Staingan: Stain style transfer for digital histological images. In {\em IEEE International Symposium on Biomedical Imaging}, pages 953--956. IEEE, 2019.Farhad Ghazvinian Zanjani, Svitlana Zinger, Babak E Bejnordi, Jeroen AWM van der Laak, et al. Histopathology stain-color normalization using deep generative models. In {\em 1st Conference on Medical Imaging with Deep Learning (MIDL)}, pages 1--11, 2018.Dwarikanath Mahapatra, Behzad Bozorgtabar, Jean-Philippe Thiran, and Ling Shao. Structure preserving stain normalization of histopathology images using self supervised semantic guidance. In {\em International Conference on Medical Image Computing and Computer-Assisted Intervention}, pages 309--319. Springer, 2020.",bblbblbblbbl
s1699,8_discussion.tex,"In terms of clinical efficiency, studies have shown mixed results, with two finding that digitization actually decreased efficiency (by increasing turnaround time by $19\%$) \cite{schuffler2021integrated, hanna2019whole}.","schuffler2021integrated, hanna2019whole",2304.05482,Computational Pathology: A Survey Review and The Way Forward,schuffler2021integratedhanna2019whole,2,2,Integrated digital pathology at scale: A solution for clinical diagnostics and cancer research at a large academic medical center.Whole slide imaging equivalency and efficiency study: experience at a large academic center.,,,,"Peter J Sch{\""u}ffler, Luke Geneslaw, D Vijay K Yarlagadda, Matthew G Hanna, Jennifer Samboy, Evangelos Stamelos, Chad Vanderbilt, John Philip, Marc-Henri Jean, Lorraine Corsale, et al. Integrated digital pathology at scale: A solution for clinical diagnostics and cancer research at a large academic medical center. {\em Journal of the American Medical Informatics Association}, 28(9):1874--1884, 2021.Matthew G Hanna, Victor E Reuter, Meera R Hameed, Lee K Tan, Sarah Chiang, Carlie Sigel, Travis Hollmann, Dilip Giri, Jennifer Samboy, Carlos Moradel, et al. Whole slide imaging equivalency and efficiency study: experience at a large academic center. {\em Modern Pathology}, 32(7):916--928, 2019.",bblbbl
s1710,1main_v2.tex,"This on the other hand means that there is no need for message exchanges (and energy consumption) in synchronization, authentication, and connection establishment \cite{int2,stars}.","int2,stars",2107.03059,"Cellular, Wide-Area, and Non-Terrestrial IoT: A Survey on 5G Advances and the Road Towards 6G",int2stars,2,2,"Interference measurements in the european 868 {MHz} {ISM} band with focus on {LoRa} and {SigFox},Long-range communications in unlicensed bands: The rising stars in the {IoT} and smart city scenarios,",,,,"M. Lauridsen et al., ``Interference measurements in the european 868 {MHz} {ISM} band with focus on {LoRa} and {SigFox},'' in Proc. IEEE Wireless Commun. Netw. Conf. (WCNC), March 2017.M. Centenaro et al., ``Long-range communications in unlicensed bands: The rising stars in the {IoT} and smart city scenarios,'' IEEE Wireless Communications, vol. 23, no. 5, pp. 60--67, Nov. 2016.",bblbbl
s1714,1main_v2.tex,"Today's \gls{5g} \gls{nbiot} is a grant-based random access \cite{liu2018sparse,chen2020massive} \subsubsection{Grant-free random access} A grant-free transmission, on the other hand, eliminates the scheduling request for uplink data transmission.","liu2018sparse,chen2020massive",2107.03059,"Cellular, Wide-Area, and Non-Terrestrial IoT: A Survey on 5G Advances and the Road Towards 6G",liu2018sparsechen2020massive,2,2,"Sparse signal processing for grant-free massive connectivity: A future paradigm for random access protocols in the internet of things,{Massive access for 5G and beyond},",,,,"L. Liu, E. G. Larsson, W. Yu, P. Popovski, C. Stefanovic, and E. De Carvalho, ``Sparse signal processing for grant-free massive connectivity: A future paradigm for random access protocols in the internet of things,'' IEEE Signal Process. Mag., vol. 35, no. 5, pp. 88--99, 2018.X. Chen, D. W. K. Ng, W. Yu, E. G. Larsson, N. Al-Dhahir, and R. Schober, ``{Massive access for 5G and beyond},'' arXiv preprint arXiv:2002.03491, 2020.",bblbbl
s1728,environment_design_storage.tex,"In contrast to \cite{poet_wang_gecco_19, enhanced_poet_wang_icml_20}, they employed a minimax regret formulation.","poet_wang_gecco_19, enhanced_poet_wang_icml_20",2201.03916,Automated Reinforcement Learning (AutoRL): A Survey and Open Problems,poet_wang_gecco_19enhanced_poet_wang_icml_20,2,2,\BBOQ {POET:} open-ended coevolution of environments and their optimized solutions\BBCQ\\BBOQ Enhanced {POET:} open-ended reinforcement learning through unbounded invention of learning challenges and their solutions\BBCQ\,,,,"Wang, R., Lehman, J., Clune, J., \BBA\ Stanley, K. O. \BBOP2019\BBCP. \BBOQ {POET:} open-ended coevolution of environments and their optimized solutions\BBCQ\ In {\Bem Proceedings of the Genetic and Evolutionary Computation Conference, {GECCO}, Prague, Czech Republic, July 13-17}, \BPGS\ 142--151. {ACM}.Wang, R., Lehman, J., Rawal, A., Zhi, J., Li, Y., Clune, J., \BBA\ Stanley, K. O. \BBOP2020\BBCP. \BBOQ Enhanced {POET:} open-ended reinforcement learning through unbounded invention of learning challenges and their solutions\BBCQ\ In {\Bem Proceedings of the 37th International Conference on Machine Learning, {ICML}, 13-18 July, Virtual Event}, \lowercase{\BVOL}\ 119 of {\Bem Proceedings of Machine Learning Research}, \BPGS\ 9940--9951. {PMLR}.",bblbbl
s1729,scis_paper.tex,"In contrast to conventional CSI estimation approaches relying on statistical theory \cite{10247266} or simple linear models \cite{8308193}, AI-based methods exhibit stronger generalization competencies and can estimate CSI with greater precision in complex real-world communication settings.",10247266;8308193,2412.14538,"Overview of AI and Communication for 6G Network: Fundamentals, Challenges, and Future Research Opportunities",102472668308193,2,2,Accurate {MMSE} expressions for short-packet pilot-based channel estimation.Channel estimation for sparse channel {OFDM} systems using least square and minimum mean square error techniques.,,,,"Soury H, Smida B, Aliabadi S M. Accurate {MMSE} expressions for short-packet pilot-based channel estimation. {IEEE} Wireless Commun. Lett., 2023, 12: 2188--2192Farzamnia A, Hlaing N W, Haldar M K, et al. Channel estimation for sparse channel {OFDM} systems using least square and minimum mean square error techniques. In: Proceedings of International Conference on Engineering and Technology (ICET), Antalya, Turkey, 2017. 1--5",bblbbl
s1730,1_intro.tex,"% On the other hand, as shown in Figure~\ref{fig:scaling} (b), \textbf{Model Scaling} has been show to be one of the most important factor in achieving better accuracy, the effectiveness of which is consistently shown in practice by industrial ultra-large models in all domains, such as vision model BiT~\cite{bit}, NLP model BERT~\cite{bert}, GPT3~\cite{gpt} and deep learning recommendation model DLRM~\cite{dlrm}.",bit;bert;gpt;dlrm,2111.14247,A Survey of Large-Scale Deep Learning Serving System Optimization: Challenges and Opportunities,bitbertgptdlrm,4,4,Big transfer (bit): General visual representation learningBert: Pre-training of deep bidirectional transformers for language understandingLanguage models are few-shot learnersDeep learning recommendation model for personalization and recommendation systems,"Kolesnikov, Alexander and Beyer, Lucas and Zhai, Xiaohua and Puigcerver, Joan and Yung, Jessica and Gelly, Sylvain and Houlsby, NeilDevlin, Jacob and Chang, Ming-Wei and Lee, Kenton and Toutanova, KristinaBrown, Tom B and Mann, Benjamin and Ryder, Nick and Subbiah, Melanie and Kaplan, Jared and Dhariwal, Prafulla and Neelakantan, Arvind and Shyam, Pranav and Sastry, Girish and Askell, Amanda and othersNaumov, Maxim and Mudigere, Dheevatsa and Shi, Hao-Jun Michael and Huang, Jianyu and Sundaraman, Narayanan and Park, Jongsoo and Wang, Xiaodong and Gupta, Udit and Wu, Carole-Jean and Azzolini, Alisson G and others",2020201820202019,,"bit, title={Big transfer (bit): General visual representation learning}, author={Kolesnikov, Alexander and Beyer, Lucas and Zhai, Xiaohua and Puigcerver, Joan and Yung, Jessica and Gelly, Sylvain and Houlsby, Neil}, booktitle={Computer Vision--ECCV 2020: 16th European Conference, Glasgow, UK, August 23--28, 2020, Proceedings, Part V 16}, pages={491--507}, year={2020}, organization={Springer}bert, title={Bert: Pre-training of deep bidirectional transformers for language understanding}, author={Devlin, Jacob and Chang, Ming-Wei and Lee, Kenton and Toutanova, Kristina}, journal={arXiv preprint arXiv:1810.04805}, year={2018}gpt, title={Language models are few-shot learners}, author={Brown, Tom B and Mann, Benjamin and Ryder, Nick and Subbiah, Melanie and Kaplan, Jared and Dhariwal, Prafulla and Neelakantan, Arvind and Shyam, Pranav and Sastry, Girish and Askell, Amanda and others}, journal={arXiv preprint arXiv:2005.14165}, year={2020}dlrm, title={Deep learning recommendation model for personalization and recommendation systems}, author={Naumov, Maxim and Mudigere, Dheevatsa and Shi, Hao-Jun Michael and Huang, Jianyu and Sundaraman, Narayanan and Park, Jongsoo and Wang, Xiaodong and Gupta, Udit and Wu, Carole-Jean and Azzolini, Alisson G and others}, journal={arXiv preprint arXiv:1906.00091}, year={2019}",bibbibbibbib
s1733,main.tex,"More importantly, however, \cite{fu2024unveil} lifts the technical conditions on data distributions in \cite{oko2023diffusion} and obtains optimal statistical rates with a mild bounded H\""{o}lder norm assumption.",fu2024unveil;oko2023diffusion,2404.07771,"An Overview of Diffusion Models: Applications, Guided Generation, Statistical Rates and Optimization",fu2024unveiloko2023diffusion,2,2,"Unveil conditional diffusion models with classifier-free guidance: A sharp statistical theory,Diffusion models are minimax optimal distribution estimators,",,,,"H. Fu, Z. Yang, M. Wang, and M. Chen, ``Unveil conditional diffusion models with classifier-free guidance: A sharp statistical theory,'' arXiv preprint arXiv:2403.11968, 2024.K. Oko, S. Akiyama, and T. Suzuki, ``Diffusion models are minimax optimal distribution estimators,'' arXiv preprint arXiv:2303.01861, 2023.",bblbbl
s1736,main.tex,"On the other hand, Dhar \textit{et al.} \cite{10.1145/3450494} summarizes a set of works on on-device learning from the perspective of algorithms and learning theories, and Zhou \textit{et al.} \cite{9366901} presents the on-device learning techniques from a software and hardware synergy perspective.",10.1145/3450494;9366901,2401.11441,On-Device Recommender Systems: A Comprehensive Survey,10.1145/34504949366901,2,2,,,,,"\begin{botherref} \oauthor{\bsnm{Dhar}, \binits{S.}}, \oauthor{\bsnm{Guo}, \binits{J.}}, \oauthor{\bsnm{Liu}, \binits{J.J.}}, \oauthor{\bsnm{Tripathi}, \binits{S.}}, \oauthor{\bsnm{Kurup}, \binits{U.}}, \oauthor{\bsnm{Shah}, \binits{M.}}: A survey of on-device machine learning: An algorithms and learning theory perspective. ACM Trans. Internet Things \textbf{2}(3) (2021) \end{botherref} \endbibitem %%% 134\begin{barticle} \bauthor{\bsnm{Zhou}, \binits{Q.}}, \bauthor{\bsnm{Qu}, \binits{Z.}}, \bauthor{\bsnm{Guo}, \binits{S.}}, \bauthor{\bsnm{Luo}, \binits{B.}}, \bauthor{\bsnm{Guo}, \binits{J.}}, \bauthor{\bsnm{Xu}, \binits{Z.}}, \bauthor{\bsnm{Akerkar}, \binits{R.}}: \batitle{On-device learning systems for edge intelligence: A software and hardware synergy perspective}. \bjtitle{IEEE Internet of Things Journal} \bvolume{8}(\bissue{15}), \bfpage{11916}--\blpage{11934} (\byear{2021}) \end{barticle} \endbibitem %%% 135",bblbbl
s1739,templateArxiv.tex,"On the other hand, transformers have proven to be a formidable force in the modern medical image analysis stack with tremendous impact in many applications ranging a broad area \cite{shamshad2023transformers,he2023transformers}.","shamshad2023transformers,he2023transformers",2406.03430,Computation-Efficient Era: A Comprehensive Survey of State Space Models in Medical Image Analysis,shamshad2023transformershe2023transformers,2,2,Transformers in medical imaging: A survey.Transformers in medical image analysis.,,,,"Fahad Shamshad, Salman Khan, Syed Waqas Zamir, Muhammad Haris Khan, Munawar Hayat, Fahad Shahbaz Khan, and Huazhu Fu. Transformers in medical imaging: A survey. {\em Medical Image Analysis}, page 102802, 2023.Kelei He, Chen Gan, Zhuoyuan Li, Islem Rekik, Zihao Yin, Wen Ji, Yang Gao, Qian Wang, Junfeng Zhang, and Dinggang Shen. Transformers in medical image analysis. {\em Intelligent Medicine}, 3(1):59--78, 2023.",bblbbl
