file,sentence,cited_keys,survey_arxiv_id,survey_title,sentence_id,drop_reason
LTH-V1-Accepted.tex,"In contrast to multi-dimensional spectral hashing~\cite{WeissFT12} in which the weights for the weighted Hamming distance are the same for arbitrary queries, the query-dependent distance approaches learn a distance measure whose weights or parameters depend on a specific query.",WeissFT12,1606.00185,A Survey on Learning to Hash,s0496,single_cite_key
4_2_navigation.tex,"Truong et al.~\cite{truong_rethinking_2023} showed that this approach, in contrast to learning end-to-end policies with high-fidelity simulation, facilitates faster simulation and improves policy generalizability.",truong_rethinking_2023,2408.03539,Deep Reinforcement Learning for Robotics: A Survey of Real-World Successes,s0497,single_cite_key
elsarticle-template.tex,"On the other hand, the so-called \emph{label leaking}~\cite{FGSM_imagenet} may occur.",FGSM_imagenet,2203.14046,"A Survey of Robust Adversarial Training in Pattern Recognition: Fundamental, Theory, and Methodologies",s0498,single_cite_key
Cooperative_Multi-Agent_Planning_-_A_Survey.tex,"On the other hand, the authors of \cite{Nissim14} only compare \MADA against single-agent optimal solvers.",Nissim14,1711.09057,Cooperative Multi-Agent Planning: A Survey,s0502,single_cite_key
Cooperative_Multi-Agent_Planning_-_A_Survey.tex,"On the other hand, one can also find work that proposes a smart use of privacy to increase the performance of MAP solvers, like \DPP \cite{Shani16}, which calculates an accurate public projection of the MAP task in order to obtain a robust high-level plan that is then completed with private actions.",Shani16,1711.09057,Cooperative Multi-Agent Planning: A Survey,s0503,single_cite_key
Manuscript.tex,\cite{baik2020learning} investigated the possible disagreement of the initialization location between tasks as well as layers of neural networks.,baik2020learning,2303.07502,Meta-learning approaches for few-shot learning: A survey of recent advances,s0504,single_cite_key
main.tex,"Fatima~et~al.~\cite{fatima2024flakyfix} introduce FlakyFix, a framework that leverages LLMs to predict fix categories for flaky tests and synthesize corresponding repairs Ke~et~al.~\cite{ke2025niodebugger} propose NIODebugger, an agentic LLM-based framework for repairing non-idempotent-outcome tests that exhibit inconsistent results across repeated executions.",fatima2024flakyfix;ke2025niodebugger,2405.01466,A Systematic Literature Review on Large Language Models for Automated Program Repair,s0505,all_keys_unresolved
sample.tex,"The suggestions~\citep{heaton17} could be a good start for tuning the number of neurons:\\ \[ w_{input} \;<\; w \;<\; w_{output} \] \[ w \;=\; \frac{2}{3}w_{input}+ w_{output} \] \[ w \;<\; 2w_{output} \] where \emph{$w_{input}$} is the number of neurons for the input layer, and \emph{$w_{output}$} is the number of neurons for the output layer.\\ \indent In contrast to adding layers or neurons in each layer, regularization is applied to reduce the complexity of neural network models, especially ",heaton17,2003.05689,Hyper-Parameter Optimization: A Review of Algorithms and Applications,s0506,single_cite_key
competing_studies.tex,"Conversely, machine learning based approaches for predicting drug-drug interaction have been detailed, with comparative evaluations conducted~\cite{celebi2019evaluation}.",celebi2019evaluation,2102.10062,A Review of Biomedical Datasets Relating to Drug Discovery: A Knowledge Graph Perspective,s0507,single_cite_key
intro.tex,"An interesting aspect of the drug discovery domain, and perhaps in contrast to others, is that there is a wealth of well curated, publicly available data sources, many of which can be represented as, or used to construct, KGs~\cite{rigden202027th}.",rigden202027th,2102.10062,A Review of Biomedical Datasets Relating to Drug Discovery: A Knowledge Graph Perspective,s0508,single_cite_key
sec_st_prog_env.tex,"On the other hand, \textbf{PySpark}~\cite{Team2020_PySpark} is a native Spark API that enables Python users to interact with the Spark programming paradigm for processing large datasets.",Team2020_PySpark,2103.09883,A Survey on Spatio-temporal Data Analytics Systems,s0510,single_cite_key
OCR_Rizwan.tex,"On the other hand, Ciresan et al \cite{cirecsan2010deep} trained five MLPs with two to nine hidden layers and varying numbers of hidden units for the recognition of English numerals.",cirecsan2010deep,2001.00139,Handwritten Optical Character Recognition (OCR): A Comprehensive Systematic Literature Review (SLR),s0514,single_cite_key
sample-acmsmall.tex,"However, \cite{old_hash} naively maps multiple features to the same embedding.",old_hash,2408.02304,Embedding Compression in Recommender Systems: A Survey,s0515,single_cite_key
final_for_arxiv.tex,"However, \cite{pengFacialRecognitionDatasets2020} has recently highlighted how the dataset and its derivatives are still freely available for download and used in scientific publications.",pengFacialRecognitionDatasets2020,2012.05345,Data and its (dis)contents: A survey of dataset development and use in machine learning research,s0516,single_cite_key
Main-arXiv3.tex,"\\\hline PenalizedTanh - 2018 \cite{eger2019time} & MLP, CNN and RNN & Sentence classification, Document classification and Sentence tagging & The PenalizedTanh exhibits the stability across the different tasks in contrast to the Swish function.",eger2019time,2109.14545,Activation Functions in Deep Learning: A Comprehensive Survey and Benchmark,s0517,single_cite_key
Main-arXiv3.tex,"In contrast to \cite{nwankpa2018activation}, this paper presents a comprehensive survey of AFs.",nwankpa2018activation,2109.14545,Activation Functions in Deep Learning: A Comprehensive Survey and Benchmark,s0518,single_cite_key
bare_jrnl.tex,"On the other hand, real-time acquirements like video or webcam require not only high processing speed but high accuracy \cite{7yolo}, which need well-designed backbone to adapt to the detection architecture and make a trade-off between speed and accuracy.",7yolo,1907.09408,A Survey of Deep Learning-based Object Detection,s0520,single_cite_key
bare_jrnl.tex,"In contrast to the popular ImageNet dataset \cite{3Russakovsky2015}, COCO has fewer categories but more instances per category.",3Russakovsky2015,1907.09408,A Survey of Deep Learning-based Object Detection,s0521,single_cite_key
sec3.tex,"In contrast to DDM and other similar algorithms, Statistical Test of Equal Proportions Detection (STEPD) \cite{N:STEPD} detects error rate change by comparing the most recent time window with the overall time window, and for each timestamp, there are two time windows in the system, as shown in \figurename~\ref{fig-two-time-window}.",N:STEPD,2004.05785,Learning under Concept Drift: A Review,s0522,single_cite_key
nm.tex,"In contrast to the perturbation-based methodologies, Nguyen \textit{et al.}~\cite{nguyen2020variational} proposed a machine unlearning technique for variational Bayesian machine learning, a significant sub-discipline of machine learning.",nguyen2020variational,2305.07512,Learn to Unlearn: A Survey on Machine Unlearning,s0523,single_cite_key
STDM.tex,"% % { On the other hand, spatiotemporal hotspots refer to locations that contain an unexpectedly high number of objects in a time \cite{RN294}.",RN294,2103.17128,Spatiotemporal Data Mining: A Survey on Challenges and Open Problems,s0524,single_cite_key
kt_datasets.tex,"% %\B{what is the difference between interactions and exercises?} % \subsection{Synthetic dataset} % In contrast to other KT dataset, this is a synthetic dataset\footnote{\url{https://github.com/chrispiech/DeepKnowledgeTracing/tree/master/data/synthetic}} proposed by Piech et al.~\cite{piech2015deep} to % simulate virtual exercise answering over a set of KCs.",piech2015deep,2201.06953,Knowledge Tracing: A Survey,s0527,single_cite_key
bare_jrnl.tex,"Conversely, HarmonyDream introduces a dynamic approach to loss scaling within world model learning, optimizing multi-task learning efficiency through an intricate balance of scale, dimensionality, and training dynamics \cite{ma2023harmony}.",ma2023harmony,2403.02622,World Models for Autonomous Driving: An Initial Survey,s0530,single_cite_key
4_robot.tex,"Dr.G, on the other hand, uses a self-supervised method of double-contrast learning to replace the reconstruction loss in DreamerV1\cite{hafner2020dreamerV1}.",hafner2020dreamerV1,2405.03520,Is Sora a World Simulator? A Comprehensive Survey on General World Models and Beyond,s0531,single_cite_key
semantic.tex,"% Whisper~\cite{whisper}, on the other hand, needs an extra quantization step to produce discrete semantic tokens since it operates on a continuous embedding space.",whisper,2502.06490,Recent Advances in Discrete Speech Tokens: A Review,s0534,single_cite_key
challenge.tex,"On the other hand, denoising~\cite{zeghidour2021soundstream} is also an interesting application of acoustic tokens that leverages the limited VQ space.",zeghidour2021soundstream,2502.06490,Recent Advances in Discrete Speech Tokens: A Review,s0535,single_cite_key
application.tex,"\subsubsection{Limitations} In contrast to discrete tokens, another emerging framework for speech generation is diffusion or flow matching-based models, including non-autoregressive models \cite{lee2023hierspeech++,le2024voicebox,liu2024e1,chen2024f5} or autoregressive models \cite{meng2024autoregressive,liu2024autoregressive,zhu2024autoregressive,turetzky2024continuous,jia2025ditar}.","lee2023hierspeech++,le2024voicebox,liu2024e1,chen2024f5;meng2024autoregressive,liu2024autoregressive,zhu2024autoregressive,turetzky2024continuous,jia2025ditar",2502.06490,Recent Advances in Discrete Speech Tokens: A Review,s0536,likely_latex_artifact
main.tex,"However, \citet{kornblith_similarity_2019} criticized that such invariance leads to unintuitive similarity behavior when $D>N$, such as all representations with full rank being equivalent, and that training of neural networks is not invariant to linear transformations.",kornblith_similarity_2019,2305.06329,Similarity of Neural Network Models: A Survey of Functional and Representational Measures,s0537,single_cite_key
main.tex,"\subheader{Maximum Matching Similarity.} In contrast to the previous measures, \emph{Maximum Matching Similarity} \cite{wang_towards_2018} aligns representations only implicitly and can compare representations of different dimension by testing whether neuron activations of one representation, i.e., columns of the representation matrix, (approximately) lie in a subspace spanned from neuron activations of the other representation.",wang_towards_2018,2305.06329,Similarity of Neural Network Models: A Survey of Functional and Representational Measures,s0538,single_cite_key
