file,sentence,cited_keys,survey_arxiv_id,survey_title,sentence_id,drop_reason
main.tex,"On the other hand, Xiang et al.~\cite{xiang2022temporal} argued that extracting financial knowledge directly from stock prices can be more efficient and less noisy than acquiring it from textual sources.",xiang2022temporal,2308.04947,Methods for Acquiring and Incorporating Knowledge into Stock Price Prediction: A Survey,s0558,single_cite_key
main.tex,"On the other hand, the SMI is used to process social media knowledge, where it generates sentence-level tweet embeddings using universal sentence encoders (USE)~\cite{cer2018universal}.",cer2018universal,2308.04947,Methods for Acquiring and Incorporating Knowledge into Stock Price Prediction: A Survey,s0559,single_cite_key
main.tex,"On the other hand, for graphs with heterogeneous entities, some researchers~\cite{li2019individualized} predefine the meta-path across different types of nodes and then use random walk-based methods to preserve related information for the stock nodes.",li2019individualized,2308.04947,Methods for Acquiring and Incorporating Knowledge into Stock Price Prediction: A Survey,s0560,single_cite_key
robust.tex,"On the other hand, adversarial prompt engineering, if used properly, can serve the purpose of red teaming and provide the LLMs with a high-quality set of examples for alignment \cite{ganguli2022red}.",ganguli2022red,2308.05374,Trustworthy LLMs: a Survey and Guideline for Evaluating Large Language Models' Alignment,s0561,single_cite_key
nationality_detection_paper.tex,"Test data, on the other hand, was taken from an open-source German review dataset \cite{Guhr.2020.Sentiment}, crawled from \url{holidaycheck.de} and consisting of more than $3.6 \text{M}$ anonymous reviews.\ The data was pre-processed and filtered identically, and $75$ sentences were randomly sampled with and without nationality terms.\ Three external annotators were provided with a definition of guest nationality reference and some examples (e.g., the Italian restaurant sentence as a negative e",Guhr.2020.Sentiment,2308.06175,Assessing Guest Nationality Composition from Hotel Reviews,s0562,single_cite_key
A_survey_on_pruning.tex,"On the other hand, \citet{li2017pruning} observe that training a subnetwork from scratch performs worse than fine-tuning it.",li2017pruning,2308.06767,"A Survey on Deep Neural Network Pruning-Taxonomy, Comparison, Analysis, and Recommendations",s0564,single_cite_key
S1-introduction.tex,"On the other hand, the larger LLMs have shown impressive emergent abilities when dealing with complex tasks~\cite{emergent_ability}, such as generalization and reasoning skills.",emergent_ability,2308.07107,Large Language Models for Information Retrieval: A Survey,s0565,single_cite_key
S3-query-rewriter.tex,"On the other hand, in clinical terminology normalization, recent study~\cite{fan-etal-2024-rrnorm} also leverage large language models to decompose and reconstruct complex diagnostic mentions, improving the mapping to standard terms through a ""retrieve-and-rank"" framework to enhance overall performance.",fan-etal-2024-rrnorm,2308.07107,Large Language Models for Information Retrieval: A Survey,s0566,single_cite_key
template.tex,"CoFrNets, on the other hand, rely on the mathematics of continued fractions (CFs), typically represented as a ladder-like sequence: $a_0+\frac{b_1}{a_1+\frac{b_2}{a_2+\cdots}}$ which can represent any real number and any analytic function \cite{churchill2014ebook}.",churchill2014ebook,2308.08407,"Explainable AI for clinical risk prediction: a survey of concepts, methods, and modalities",s0568,single_cite_key
template.tex,"An advantage of perturbation-based methods, on the other hand, is their ability to query models repeatedly and their model-agnostic nature \cite{ivanovs2021perturbation}.",ivanovs2021perturbation,2308.08407,"Explainable AI for clinical risk prediction: a survey of concepts, methods, and modalities",s0569,single_cite_key
rq2.tex,"On the other hand, some papers focus on exploring how existing LLMs (e.g., ChatGPT) are used in SE tasks~\cite{white2023chatgpt} and do not specify the dataset used for model training, as these LLMs like ChatGPT often do not require users to prepare training data themselves for general usage scenarios.",white2023chatgpt,2308.10620,Large Language Models for Software Engineering: A Systematic Literature Review,s0570,single_cite_key
main.tex,"Conversely, the GSM8K \cite{cobbe2021training} dataset contains 8,500 high-quality elementary school math problems, aimed at testing the basic mathematical reasoning abilities of models.",cobbe2021training,2308.10792,Instruction Tuning for Large Language Models: A Survey,s0571,single_cite_key
main.tex,"On the other hand, ~\cite{yang2023harnessing} primarily focus on the applications of LLMs in various downstream tasks and the challenges associated with their deployment.",yang2023harnessing,2308.11432,A Survey on Large Language Model based Autonomous Agents,s0573,single_cite_key
main.tex,"On the other hand, GLIGEN~\cite{Li_2023_GLIGEN} adopts common fine-tuning method from natural language processing (NLP), incorporating an adaptor layer between the self-attention and cross-attention layers.",Li_2023_GLIGEN,2308.13142,A Survey of Diffusion Based Image Generation Models: Issues and Their Solutions,s0577,single_cite_key
main.tex,"On the other hand, SpaText~\cite{Avrahami_2023_SpaText} employs a specifically designed encoding mechanism to effectively capture and represent segmentation information.",Avrahami_2023_SpaText,2308.13142,A Survey of Diffusion Based Image Generation Models: Issues and Their Solutions,s0578,single_cite_key
main.tex,"On the other hand, Re-imagen~\cite{chen2022reimagen} takes a different approach by conditioning its generation on both retrieved texts and images.",chen2022reimagen,2308.13142,A Survey of Diffusion Based Image Generation Models: Issues and Their Solutions,s0579,single_cite_key
main.tex,"On the other hand, eDiff-i~\cite{balaji2022eDiff-I} calculated thresholds to separate the entire process into three stages.",balaji2022eDiff-I,2308.13142,A Survey of Diffusion Based Image Generation Models: Issues and Their Solutions,s0580,single_cite_key
main.tex,"On the other hand, since attention may be one of the primary ways that bias is encoded in LLMs~\citep{jeoung2022changed}, attention-based loss function modifications may be more effective.",jeoung2022changed,2309.00770,Bias and Fairness in Large Language Models: A Survey,s0581,single_cite_key
main.tex,"In fact, overly general evaluation tools may be completely at odds with the normative, subjective, and contextual nature of bias, and ""universal"" benchmarks often express the perspectives of dominant groups in the name of objectivity and neutrality and thus perpetuate further harm against marginalized groups~\citep{denton2020bringing}.",denton2020bringing,2309.00770,Bias and Fairness in Large Language Models: A Survey,s0582,single_cite_key
experiments.tex,"Diffusion model, on the other hand, have demonstrated their capacity to achieve commendable synthetic outcomes even with moderate model parameters, as evident in the case of LDM \cite{stable_diffusion}.",stable_diffusion,2309.00810,RenAIssance: A Survey into AI Text-to-Image Generation in the Era of Large Model,s0583,single_cite_key
6-mitigation.tex,"\citet{varshney2023stitch}, on the other hand, uses the logit-based method to detect false concepts in LLMs' responses with high uncertainty.",varshney2023stitch,2309.01219,Siren's Song in the AI Ocean: A Survey on Hallucination in Large Language Models,s0586,single_cite_key
backup.tex,% %On the other hand traditional physics based approaches needs customized engineering and domain knowledge \cite{reichstein2019deep} for effective problem solving besides also being time consuming.,reichstein2019deep,2309.01909,A Survey on Physics Informed Reinforcement Learning: Review and Open Problems,s0587,single_cite_key
main.tex,"Spanish, on the other hand, belongs to the small set of very resource-rich languages~\cite{joshi2020state}, which is good for this competition as there are many tools for Spanish that could be leveraged to see how well they work in this context.",joshi2020state,2309.06163,Overview of GUA-SPA at IberLEF 2023: Guarani-Spanish Code Switching Analysis,s0588,single_cite_key
main.tex,"In traditional NLP tasks \citep{DBLP:conf/acl/MaynezNBM20}, hallucinations are often synonymous with \textit{faithfulness}: conflicting information leads to \textit{Intrinsic Hallucination}, i.e., LMs conflict with the input information when generating a response; Conversely, generating ambiguous supplementary information may leads to \textit{Extrinsic Hallucination}, i.e., LMs produce personal names, historical events, or technical documents that is challenging to verify.",DBLP:conf/acl/MaynezNBM20,2309.06794,Cognitive Mirage: A Review of Hallucinations in Large Language Models,s0589,single_cite_key
main.tex,"On the other hand, chatbots are not as neutral as expected, raising ethical concerns among the general public \cite{paul2023chatgpt}.",paul2023chatgpt,2309.08836,Bias and Fairness in Chatbots: An Overview,s0592,single_cite_key
main.tex,"On the other hand, some robots, such as those designed for stereotypically male tasks that need to show strength and leadership, use male personas \cite{costa2019ai}.",costa2019ai,2309.08836,Bias and Fairness in Chatbots: An Overview,s0594,single_cite_key
introduction.tex,"On the other hand, citations also create meaningful and thoughtful links between citing and cited scientific documents, establishing valuable and rich ``web'' of knowledge~\cite{judge2007causes}.",judge2007causes,2309.09727,When Large Language Models Meet Citation: A Survey,s0595,single_cite_key
main.tex,"On the other hand, RotL \cite{wang2021hyperbolic} investigates the necessity of introducing hyperbolic geometry in learning KGE and proposes two more efficient Euclidean space KGE while retaining the advantage of flexible normalization.",wang2021hyperbolic,2309.12501,Knowledge Graph Embedding: An Overview,s0598,single_cite_key
main.tex,"CNNs{\cite{chiu2016named}}, on the other hand, can effectively capture local patterns and are particularly useful for character-level representations.",chiu2016named,2309.14084,"Comprehensive Overview of Named Entity Recognition: Models, Domain-Specific Applications and Challenges",s0599,single_cite_key
lrec-coling2024-example.tex,"On the other hand, the emergent abilities of Large Language Models~\cite{wei2022emergent} shows that LLMs are also good at reasoning which can help them learn from fault behavior.",wei2022emergent,2309.14365,An In-depth Survey of Large Language Model-based Artificial Intelligence Agents,s0600,single_cite_key
main.tex,"On the other hand, \citet{zhao2017men} observe that gender biases exist in visual semantic role labeling due to imbalanced ratios of a specific gender towards stereotypical human activities, e.g., shopping for females and shooting for males.",zhao2017men,2309.14381,Survey of Social Bias in Vision-Language Models,s0601,single_cite_key
